date,unit_sales,onpromotion,unit_sales_log,is_outlier,year,month,day,day_of_week,unit_sales_7d_avg,is_holiday,dcoilwtico,lag_1,lag_6,lag_7,lag_8,lag_14,unit_sales_7d_std
2013-10-21,115190.07557995473,0.0,1.4441038396025565,218,2013,10,21,0,5.645780041148037,0,99.28,128998.23071430463,113976.8469118226,119976.60451293526,127697.78120392706,115055.91747946004,6476.737432965831
2013-10-22,111389.98632899745,0.0,1.4276742697924703,194,2013,10,22,1,5.628002885489379,0,97.63,115190.07557995473,119545.69837380724,113976.8469118226,119976.60451293526,111260.70811202786,6769.43229763174
2013-10-23,111659.25853571856,0.0,1.42669006142339,191,2013,10,23,2,5.573806509571345,0,96.9,111389.98632899745,109986.06684777397,119545.69837380724,113976.8469118226,111702.28666634818,6928.552328867858
2013-10-24,108054.83962010914,0.0,1.4134142682152553,181,2013,10,24,3,5.560534929623677,0,96.65,111659.25853571856,112423.90592970514,109986.06684777397,119545.69837380724,112051.22537966688,7233.552323223448
2013-10-25,111469.29614294192,0.0,1.4257739222462245,203,2013,10,25,4,5.553974759011764,0,97.4,108054.83962010914,121430.50411032939,112423.90592970514,109986.06684777397,118766.3408666061,7311.818326151563
2013-10-26,121480.9920332692,0.0,1.482834497254828,223,2013,10,26,5,5.554321716892271,0,97.4,111469.29614294192,128998.23071430463,121430.50411032939,112423.90592970514,114030.20220771445,7318.715576538801
2013-10-27,130769.73103649005,0.0,1.5098894558556784,292,2013,10,27,6,5.5664956381255735,0,97.4,121480.9920332692,115190.07557995473,128998.23071430463,121430.50411032939,127697.78120392706,7874.282662412824
2013-10-28,117399.65331944767,0.0,1.4431624158334615,227,2013,10,28,0,5.581680069662264,0,98.74,130769.73103649005,111389.98632899745,115190.07557995473,128998.23071430463,119976.60451293526,7893.9345800561805
2013-10-29,110773.65961833399,0.0,1.426523445227464,202,2013,10,29,1,5.5774446130068895,0,98.29,117399.65331944767,111659.25853571856,111389.98632899745,115190.07557995473,113976.8469118226,7957.520167205632
2013-10-30,112461.42584577177,0.0,1.4303610679522747,202,2013,10,30,2,5.582957184202176,0,96.81,110773.65961833399,108054.83962010914,111659.25853571856,111389.98632899745,119545.69837380724,7891.031644993444
2013-10-31,111365.69420700624,0.0,1.4359023928426753,192,2013,10,31,3,5.605709696550625,0,96.29,112461.42584577177,111469.29614294192,108054.83962010914,111659.25853571856,109986.06684777397,7416.289183104521
2013-11-01,121481.15063225947,0.0,1.4797581075225255,224,2013,11,1,4,5.674512127137761,0,94.56,111365.69420700624,121480.9920332692,111469.29614294192,108054.83962010914,112423.90592970514,7240.646119521579
2013-11-02,132508.67147804066,0.0,1.529856741025604,275,2013,11,2,5,5.7502954048857156,1,94.56,121481.15063225947,130769.73103649005,121480.9920332692,111469.29614294192,121430.50411032939,9095.938676745822
2013-11-03,134216.956004219,0.0,1.5309927036973279,291,2013,11,3,6,5.773985067656332,1,94.56,132508.67147804066,117399.65331944767,130769.73103649005,121480.9920332692,128998.23071430463,9866.14472233696
2013-11-04,118229.90536686138,0.0,1.4610366018206575,228,2013,11,4,0,5.779690639878037,0,94.58,134216.956004219,110773.65961833399,117399.65331944767,130769.73103649005,115190.07557995473,9834.197769537524
2013-11-05,113438.34284615048,0.0,1.438181680240683,205,2013,11,5,1,5.798002600266011,0,93.4,118229.90536686138,112461.42584577177,110773.65961833399,117399.65331944767,111389.98632899745,9455.10831784483
2013-11-06,112786.13083162157,0.0,1.4291333204476255,214,2013,11,6,2,5.800234004275535,1,94.74,113438.34284615048,111365.69420700624,112461.42584577177,110773.65961833399,111659.25853571856,9409.620319354746
2013-11-07,108119.59480215536,0.0,1.4130943722102882,183,2013,11,7,3,5.777926495789521,1,94.25,112786.13083162157,121481.15063225947,111365.69420700624,112461.42584577177,108054.83962010914,10000.566159630025
2013-11-08,110646.80112060474,0.0,1.4206648489572844,188,2013,11,8,4,5.703471800005863,0,94.56,108119.59480215536,132508.67147804066,121481.15063225947,111365.69420700624,111469.29614294192,10575.16181576868
2013-11-09,121801.81667585972,0.0,1.4765023067370209,225,2013,11,9,5,5.629893260173948,0,94.56,110646.80112060474,134216.956004219,132508.67147804066,121481.15063225947,121480.9920332692,8856.751799219188
2013-11-10,130128.20722107832,0.0,1.5011912732947952,275,2013,11,10,6,5.60179498381162,1,94.56,121801.81667585972,118229.90536686138,134216.956004219,132508.67147804066,130769.73103649005,7577.050235502721
2013-11-11,113036.39343452438,0.0,1.4255762363163487,214,2013,11,11,0,5.566104668435049,1,95.13,130128.20722107832,113438.34284615048,118229.90536686138,134216.956004219,117399.65331944767,7627.830075437768
2013-11-12,109326.81532370245,0.0,1.4095559723522886,196,2013,11,12,1,5.537849854377158,1,93.12,113036.39343452438,112786.13083162157,113438.34284615048,118229.90536686138,110773.65961833399,7981.828161507997
2013-11-13,111564.62777972542,0.0,1.4129908762057681,211,2013,11,13,2,5.529455567481586,0,93.91,109326.81532370245,108119.59480215536,112786.13083162157,113438.34284615048,112461.42584577177,8054.399091516039
2013-11-14,106817.07647247027,0.0,1.4002920383316764,180,2013,11,14,3,5.520504535775896,0,93.76,111564.62777972542,110646.80112060474,108119.59480215536,112786.13083162157,111365.69420700624,8251.041681568942
2013-11-15,113531.57283642249,0.0,1.4337216529397432,204,2013,11,15,4,5.540328965500585,0,93.8,106817.07647247027,121801.81667585972,110646.80112060474,108119.59480215536,121481.15063225947,8081.650870578273
2013-11-16,127128.90916586525,0.0,1.5022340184100011,256,2013,11,16,5,5.576937259365215,0,93.8,113531.57283642249,130128.20722107832,121801.81667585972,110646.80112060474,132508.67147804066,9007.71784583814
2013-11-17,133685.25503821942,0.0,1.5179463623172154,290,2013,11,17,6,5.6013816353592025,0,93.8,127128.90916586525,113036.39343452438,130128.20722107832,121801.81667585972,134216.956004219,9988.846932507444
2013-11-18,118077.58962537564,0.0,1.4498610555675706,229,2013,11,18,0,5.6360252222558405,0,93.03,133685.25503821942,109326.81532370245,113036.39343452438,130128.20722107832,118229.90536686138,9883.603239225211
2013-11-19,112702.52606849401,0.0,1.4242336630662882,199,2013,11,19,1,5.659223432382505,0,93.35,118077.58962537564,111564.62777972542,109326.81532370245,113036.39343452438,113438.34284615048,9513.01412518842
2013-11-20,112655.44029972752,0.0,1.4277004997642146,205,2013,11,20,2,5.6667196013261405,0,93.34,112702.52606849401,106817.07647247027,111564.62777972542,109326.81532370245,112786.13083162157,9405.155892106393
2013-11-21,108685.92156722053,0.0,1.4047155518286627,182,2013,11,21,3,5.679562485234097,0,95.35,112655.44029972752,113531.57283642249,106817.07647247027,111564.62777972542,108119.59480215536,9061.691259762463
2013-11-22,111905.95346432284,0.0,1.4205157876071355,206,2013,11,22,4,5.668391071973014,0,94.53,108685.92156722053,127128.90916586525,113531.57283642249,106817.07647247027,110646.80112060474,9216.792073600122
2013-11-23,120355.68319994495,0.0,1.4684690767841508,226,2013,11,23,5,5.621844809253312,0,94.53,111905.95346432284,133685.25503821942,127128.90916586525,113531.57283642249,121801.81667585972,8397.541758078092
2013-11-24,125899.01969704298,0.0,1.484504318471446,262,2013,11,24,6,5.568337048311722,0,94.53,120355.68319994495,118077.58962537564,133685.25503821942,127128.90916586525,130128.20722107832,5960.61713073589
2013-11-25,112596.17580974284,0.0,1.4242728627744572,202,2013,11,25,0,5.5306682433993215,0,93.86,125899.01969704298,112702.52606849401,118077.58962537564,133685.25503821942,113036.39343452438,5964.628061830132
2013-11-26,107655.75615693885,0.0,1.4032416181227414,184,2013,11,26,1,5.4959863533559234,0,93.41,112596.17580974284,112655.44029972752,112702.52606849401,118077.58962537564,109326.81532370245,6559.907963408412
2013-11-27,112485.28052540905,0.0,1.410122546637113,217,2013,11,27,2,5.494816998959716,0,92.05,107655.75615693885,108685.92156722053,112655.44029972752,112702.52606849401,111564.62777972542,6567.115358968463
2013-11-28,108995.64624000272,0.0,1.4087875914317305,191,2013,11,28,3,5.496945456811651,0,92.05,112485.28052540905,111905.95346432284,108685.92156722053,112655.44029972752,106817.07647247027,6524.470522655004
2013-11-29,111485.04568070902,0.0,1.4268219406551719,195,2013,11,29,4,5.494052937888552,0,92.55,108995.64624000272,120355.68319994495,111905.95346432284,108685.92156722053,113531.57283642249,6551.7766269260055
2013-11-30,126850.10435637136,0.0,1.4999012193797014,236,2013,11,30,5,5.538683227041816,0,92.55,111485.04568070902,125899.01969704298,120355.68319994495,111905.95346432284,127128.90916586525,7890.155067629351
2013-12-01,141496.38925982086,0.0,1.553572104035616,328,2013,12,1,6,5.645869856434994,0,92.55,126850.10435637136,112596.17580974284,125899.01969704298,120355.68319994495,133685.25503821942,12367.52364805982
2013-12-02,124774.78145651781,0.0,1.484925429480839,256,2013,12,2,0,5.729562410152627,0,93.61,141496.38925982086,107655.75615693885,112596.17580974284,125899.01969704298,118077.58962537564,12441.034086590967
2013-12-03,120139.06066043513,0.0,1.4625109788566975,225,2013,12,3,1,5.815348883829036,0,95.83,124774.78145651781,112485.28052540905,107655.75615693885,112596.17580974284,112702.52606849401,11375.189989168666
2013-12-04,123972.89522135891,0.0,1.4490413422190995,227,2013,12,4,2,5.894292881024876,0,96.97,120139.06066043513,108995.64624000272,112485.28052540905,107655.75615693885,112655.44029972752,10773.38193539486
2013-12-05,124432.58106427743,0.0,1.436820064204322,226,2013,12,5,3,6.000376987406818,1,97.14,123972.89522135891,111485.04568070902,108995.64624000272,112485.28052540905,108685.92156722053,8970.094971650784
2013-12-06,114667.45192667132,0.0,1.4384700212741686,221,2013,12,6,4,6.022246790356063,1,97.48,124432.58106427743,126850.10435637136,111485.04568070902,108995.64624000272,111905.95346432284,8237.290368982918
2013-12-07,124421.92414369064,0.0,1.4925048216890326,239,2013,12,7,5,6.005560101519916,0,97.48,114667.45192667132,141496.38925982086,126850.10435637136,111485.04568070902,120355.68319994495,8206.823177846936
2013-12-08,131171.29402861337,0.0,1.5138099587021034,290,2013,12,8,6,5.934605050314499,1,97.48,124421.92414369064,124774.78145651781,141496.38925982086,126850.10435637136,125899.01969704298,5026.695446937554
2013-12-09,117647.47385957977,0.0,1.4554180232488105,225,2013,12,9,0,5.88562550444368,0,97.1,131171.29402861337,120139.06066043513,124774.78145651781,141496.38925982086,112596.17580974284,5402.199853178148
2013-12-10,117383.6171548628,0.0,1.4511461401701105,226,2013,12,10,1,5.866689830665042,0,98.32,117647.47385957977,123972.89522135891,120139.06066043513,124774.78145651781,107655.75615693885,5683.261350989256
2013-12-11,117835.3846063792,0.0,1.4543467238731456,234,2013,12,11,2,5.824512265208462,0,97.25,117383.6171548628,124432.58106427743,123972.89522135891,120139.06066043513,112485.28052540905,5792.757771904364
2013-12-12,113214.00295767769,0.0,1.4389093506612887,207,2013,12,12,3,5.7474171134272165,0,97.21,117835.3846063792,114667.45192667132,124432.58106427743,123972.89522135891,108995.64624000272,6244.864427566685
2013-12-13,117393.87055400686,0.0,1.458703492210774,231,2013,12,13,4,5.766153325440572,0,96.27,113214.00295767769,124421.92414369064,114667.45192667132,124432.58106427743,111485.04568070902,5974.028286393704
2013-12-14,129479.52941549552,0.0,1.5157952209465833,277,2013,12,14,5,5.800909677125644,0,96.27,117393.87055400686,131171.29402861337,124421.92414369064,114667.45192667132,126850.10435637136,6857.299590303784
2013-12-15,140554.45258633065,0.0,1.5524124873341625,349,2013,12,15,6,5.865391648577012,0,96.27,129479.52941549552,117647.47385957977,131171.29402861337,124421.92414369064,141496.38925982086,9627.964524154091
2013-12-16,128384.37973060159,0.0,1.5017946179952217,271,2013,12,16,0,5.939176702255108,0,97.18,140554.45258633065,117383.6171548628,117647.47385957977,131171.29402861337,124774.78145651781,9687.118396858188
2013-12-17,123620.19590666576,0.0,1.48824354460158,247,2013,12,17,1,5.982035073511898,0,96.99,128384.37973060159,117835.3846063792,117383.6171548628,117647.47385957977,120139.06066043513,9314.356531623293
2013-12-18,131390.89133717105,0.0,1.4992376291222733,286,2013,12,18,2,6.07518982440384,0,97.59,123620.19590666576,113214.00295767769,117835.3846063792,117383.6171548628,123972.89522135891,9140.604359825733
2013-12-19,128291.12593594748,0.0,1.508021299638438,283,2013,12,19,3,6.178801269044084,0,98.4,131390.89133717105,117393.87055400686,113214.00295767769,117835.3846063792,124432.58106427743,7092.495063967135
2013-12-20,145169.94276350585,0.0,1.5002929835353787,285,2013,12,20,4,6.36968111874789,0,99.11,128291.12593594748,129479.52941549552,117393.87055400686,113214.00295767769,114667.45192667132,7628.95608346947
2013-12-21,143183.9953657878,0.0,1.5507008806879363,334,2013,12,21,5,6.463859531776644,1,99.11,145169.94276350585,140554.45258633065,129479.52941549552,117393.87055400686,124421.92414369064,8463.514484870306
2013-12-22,145743.74911380382,0.0,1.5792733561112176,364,2013,12,22,6,6.499520878484039,1,99.11,143183.9953657878,128384.37973060159,140554.45258633065,129479.52941549552,131171.29402861337,9283.020516997074
2013-12-23,146695.52340005655,0.0,1.5800290765753138,385,2013,12,23,0,6.625356825523917,1,98.62,145743.74911380382,123620.19590666576,128384.37973060159,140554.45258633065,117647.47385957977,9644.193260770457
2013-12-24,140965.01029314855,0.0,1.5608188308878013,322,2013,12,24,1,6.744552064442543,1,98.87,146695.52340005655,131390.89133717105,123620.19590666576,128384.37973060159,117383.6171548628,7377.17452966369
2013-12-25,131163.21857925548,0.0,1.5475515302850211,261,2013,12,25,2,6.742987475270798,1,98.87,140965.01029314855,128291.12593594748,131390.89133717105,123620.19590666576,117835.3846063792,7422.875226237198
2013-12-26,121361.42686536243,0.0,1.4847188210230566,244,2013,12,26,3,6.695365914270049,1,99.18,131163.21857925548,145169.94276350585,128291.12593594748,131390.89133717105,113214.00295767769,9455.455282165756
2013-12-27,122262.58721118346,0.0,1.488773397248063,243,2013,12,27,4,6.537944355456432,0,99.94,121361.42686536243,143183.9953657878,145169.94276350585,128291.12593594748,117393.87055400686,10892.956898013168
2013-12-28,131815.47922527537,0.0,1.5312931461751602,281,2013,12,28,5,6.4598188150312374,0,99.94,122262.58721118346,145743.74911380382,143183.9953657878,145169.94276350585,129479.52941549552,10466.993704072063
2013-12-29,124938.45441995979,0.0,1.5126461736397647,241,2013,12,29,6,6.3168428213683825,0,99.94,131815.47922527537,146695.52340005655,145743.74911380382,143183.9953657878,140554.45258633065,9588.507384680817
2013-12-30,137619.6679517452,0.0,1.5632229201946355,292,2013,12,30,0,6.254472666551653,0,98.9,124938.45441995979,140965.01029314855,146695.52340005655,145743.74911380382,128384.37973060159,7561.407677839692
2013-12-31,133044.77593445248,0.0,1.5351399261174303,286,2013,12,31,1,6.200044051425508,1,98.17,137619.6679517452,131163.21857925548,140965.01029314855,146695.52340005655,123620.19590666576,6102.074213296492
2014-01-01,124939.5053246076,0.0,1.5206009330329742,243,2014,1,1,2,6.157274093107193,1,98.17,133044.77593445248,121361.42686536243,131163.21857925548,140965.01029314855,131390.89133717105,6168.115033539209
2014-01-02,124961.64021626703,0.0,1.4996568848955225,250,2014,1,2,3,6.18201510681637,0,95.14,124939.5053246076,122262.58721118346,121361.42686536243,131163.21857925548,128291.12593594748,5650.985292999201
2014-01-03,118428.08168931562,0.0,1.4716019369923228,216,2014,1,3,4,6.155664014689952,0,93.66,124961.64021626703,131815.47922527537,122262.58721118346,121361.42686536243,145169.94276350585,6482.405627134904
2014-01-04,132708.7535417094,0.0,1.5256287357244824,287,2014,1,4,5,6.161802682028486,0,93.66,118428.08168931562,124938.45441995979,131815.47922527537,122262.58721118346,143183.9953657878,6578.936081971266
2014-01-05,139677.4017495021,0.0,1.5415036511312052,337,2014,1,5,6,6.263090150963465,0,93.66,132708.7535417094,137619.6679517452,124938.45441995979,131815.47922527537,145743.74911380382,7669.750440462495
2014-01-06,118980.72648612109,0.0,1.4662882584839,222,2014,1,6,0,6.13500154582297,0,93.12,139677.4017495021,133044.77593445248,137619.6679517452,124938.45441995979,146695.52340005655,7895.500871167763
2014-01-07,111745.27173140566,0.0,1.438880876649872,198,2014,1,7,1,5.9886292967022765,0,93.31,118980.72648612109,124939.5053246076,133044.77593445248,137619.6679517452,140965.01029314855,9382.222636489938
2014-01-08,112575.12177857765,0.0,1.4344538770189739,201,2014,1,8,2,5.903660059326112,0,91.9,111745.27173140566,124961.64021626703,124939.5053246076,133044.77593445248,131163.21857925548,10393.262004961012
2014-01-09,106335.90325051363,0.0,1.4138995707429942,167,2014,1,9,3,5.775662196783482,0,91.36,112575.12177857765,118428.08168931562,124961.64021626703,124939.5053246076,121361.42686536243,11987.28636521385
2014-01-10,108567.31192142669,0.0,1.4248430885763017,164,2014,1,10,4,5.707898034987604,0,92.39,106335.90325051363,132708.7535417094,118428.08168931562,124961.64021626703,122262.58721118346,12765.750511902306
2014-01-11,120340.84671250716,0.0,1.4772640640795454,228,2014,1,11,5,5.622904585269345,0,92.39,108567.31192142669,139677.4017495021,132708.7535417094,118428.08168931562,131815.47922527537,11264.158860317384
2014-01-12,129157.37544261232,0.0,1.5031221134401958,278,2014,1,12,6,5.550609948893347,0,92.39,120340.84671250716,118980.72648612109,139677.4017495021,132708.7535417094,124938.45441995979,7923.362533049625
2014-01-13,113210.02608197226,0.0,1.4356311328233657,207,2014,1,13,0,5.510953138617165,0,91.45,129157.37544261232,111745.27173140566,118980.72648612109,139677.4017495021,137619.6679517452,7786.039671034309
2014-01-14,107065.09290981974,0.0,1.416868546828917,182,2014,1,14,1,5.47879049793445,0,92.15,113210.02608197226,112575.12177857765,111745.27173140566,118980.72648612109,133044.77593445248,8255.019899208837
2014-01-15,113345.32211922546,0.0,1.4435428473368372,186,2014,1,15,2,5.484083389029916,0,93.78,107065.09290981974,106335.90325051363,112575.12177857765,111745.27173140566,124939.5053246076,8239.643762239446
2014-01-16,108160.4969630742,0.0,1.4260505099946217,172,2014,1,16,3,5.496622173167472,0,93.54,113345.32211922546,108567.31192142669,106335.90325051363,112575.12177857765,124961.64021626703,7981.486864992635
2014-01-17,110413.72435841928,0.0,1.4339501097034957,169,2014,1,17,4,5.509310897685687,0,93.96,108160.4969630742,120340.84671250716,108567.31192142669,106335.90325051363,118428.08168931562,7790.067765992735
2014-01-18,124867.79926136926,0.0,1.5002731928205586,245,2014,1,18,5,5.540420552629899,0,93.96,110413.72435841928,129157.37544261232,120340.84671250716,108567.31192142669,132708.7535417094,8507.933669805907
2014-01-19,133946.4261552848,0.0,1.5227621306251298,295,2014,1,19,6,5.573331371458568,0,93.96,124867.79926136926,113210.02608197226,129157.37544261232,120340.84671250716,139677.4017495021,9898.651959388066
2014-01-20,111717.54419486957,0.0,1.4372206169770432,196,2014,1,20,0,5.563074891847373,0,93.96,133946.4261552848,107065.09290981974,113210.02608197226,129157.37544261232,118980.72648612109,9980.935902435009
2014-01-21,112435.86527822343,0.0,1.444888654971137,194,2014,1,21,1,5.599983358053176,0,94.51,111717.54419486957,113345.32211922546,107065.09290981974,113210.02608197226,111745.27173140566,9401.022366369047
2014-01-22,110967.54218767471,0.0,1.4251018798356252,210,2014,1,22,2,5.583643024814559,0,96.35,112435.86527822343,108160.4969630742,113345.32211922546,107065.09290981974,112575.12177857765,9571.724026481283
2014-01-23,103847.62686206546,0.0,1.4050423532738725,160,2014,1,23,3,5.554004565119345,0,97.23,110967.54218767471,110413.72435841928,108160.4969630742,113345.32211922546,106335.90325051363,10278.620298494949
2014-01-24,108194.91051251719,0.0,1.4236899295950796,174,2014,1,24,4,5.538756662167764,0,96.66,103847.62686206546,124867.79926136926,110413.72435841928,108160.4969630742,108567.31192142669,10492.049800206849
2014-01-25,121963.72060731568,0.0,1.4884497722841403,238,2014,1,25,5,5.518799553299643,0,96.66,108194.91051251719,133946.4261552848,124867.79926136926,110413.72435841928,120340.84671250716,10093.10847154313
2014-01-26,130026.16764184521,0.0,1.5054175030468897,285,2014,1,26,6,5.491859158336617,0,96.66,121963.72060731568,111717.54419486957,133946.4261552848,124867.79926136926,129157.37544261232,8885.292359841464
2014-01-27,111388.12957731537,0.0,1.4327359716128667,193,2014,1,27,0,5.489595389283357,0,95.82,130026.16764184521,112435.86527822343,111717.54419486957,133946.4261552848,113210.02608197226,8901.27178759082
2014-01-28,107091.51525587832,0.0,1.4185740457344405,173,2014,1,28,1,5.452868499990461,0,97.49,111388.12957731537,110967.54218767471,112435.86527822343,111717.54419486957,107065.09290981974,9290.266766881528
2014-01-29,108182.29925337381,0.0,1.4168165801495192,180,2014,1,29,2,5.433728041660787,0,97.34,107091.51525587832,103847.62686206546,110967.54218767471,112435.86527822343,113345.32211922546,9467.47683018283
2014-01-30,105988.65890456273,0.0,1.4125296822533249,156,2014,1,30,3,5.448441420550375,0,98.25,108182.29925337381,108194.91051251719,103847.62686206546,110967.54218767471,108160.4969630742,9153.540085211222
2014-01-31,112441.34648972994,0.0,1.4536734677230359,172,2014,1,31,4,5.477623338533364,0,97.55,105988.65890456273,121963.72060731568,108194.91051251719,103847.62686206546,110413.72435841928,8898.914923954178
2014-02-01,135370.14943553734,0.0,1.554701312199719,273,2014,2,1,5,5.5697536116869815,0,97.55,112441.34648972994,130026.16764184521,121963.72060731568,108194.91051251719,124867.79926136926,11876.078551344408
2014-02-02,139652.8937154654,0.0,1.55605820028909,313,2014,2,2,6,5.63590940262145,0,97.55,135370.14943553734,111388.12957731537,130026.16764184521,121963.72060731568,133946.4261552848,14141.501236392123
2014-02-03,122751.63677089271,0.0,1.490140958036887,246,2014,2,3,0,5.714000521079746,0,96.44,139652.8937154654,107091.51525587832,111388.12957731537,130026.16764184521,111717.54419486957,14020.303564059162
2014-02-04,116015.77773194392,0.0,1.4668005124770804,208,2014,2,4,1,5.775328914356538,0,97.24,122751.63677089271,108182.29925337381,107091.51525587832,111388.12957731537,112435.86527822343,13159.337978888041
2014-02-05,115041.01321789683,0.0,1.4562442623110585,202,2014,2,5,2,5.822462658855582,0,97.4,116015.77773194392,105988.65890456273,108182.29925337381,107091.51525587832,110967.54218767471,12358.755395108023
2014-02-06,109862.60880595326,0.0,1.4326215849251653,185,2014,2,6,3,5.84908481656601,0,97.84,115041.01321789683,112441.34648972994,105988.65890456273,108182.29925337381,103847.62686206546,11638.304506085839
2014-02-07,112730.06877557331,0.0,1.443547384223977,203,2014,2,7,4,5.851068943987347,0,99.98,109862.60880595326,135370.14943553734,112441.34648972994,105988.65890456273,108194.91051251719,11600.926361299948
2014-02-08,124560.95474581173,0.0,1.5019548636843707,239,2014,2,8,5,5.776787114568413,0,99.98,112730.06877557331,139652.8937154654,135370.14943553734,112441.34648972994,121963.72060731568,10088.278658095076
2014-02-09,128947.56351968064,0.0,1.5146810187178923,267,2014,2,9,6,5.703219051978837,0,99.98,124560.95474581173,122751.63677089271,139652.8937154654,135370.14943553734,130026.16764184521,6951.879647021166
2014-02-10,115994.64218699544,0.0,1.4553912622963572,217,2014,2,10,0,5.656784332883361,0,100.12,128947.56351968064,116015.77773194392,122751.63677089271,139652.8937154654,111388.12957731537,6738.453928842721
2014-02-11,112475.60953347676,0.0,1.4430631876088735,191,2014,2,11,1,5.632455955258446,0,99.96,115994.64218699544,115041.01321789683,116015.77773194392,122751.63677089271,107091.51525587832,7004.187702055078
2014-02-12,113761.60207970387,0.0,1.4459748005159696,202,2014,2,12,2,5.62366371840344,0,100.38,112475.60953347676,109862.60880595326,115041.01321789683,116015.77773194392,108182.29925337381,7082.743169712561
2014-02-13,112318.34173695483,0.0,1.4446974738208422,186,2014,2,13,3,5.640539752179806,0,100.27,113761.60207970387,112730.06877557331,109862.60880595326,115041.01321789683,105988.65890456273,6727.722693394862
2014-02-14,114516.9753711017,0.0,1.4540919546333433,197,2014,2,14,4,5.652819546810831,0,100.31,112318.34173695483,124560.95474581173,112730.06877557331,109862.60880595326,112441.34648972994,6559.1820254708
2014-02-15,130080.3242353282,0.0,1.528801417876037,271,2014,2,15,5,5.690749186778371,0,100.31,114516.9753711017,128947.56351968064,124560.95474581173,112730.06877557331,135370.14943553734,7768.241007044085
2014-02-16,136471.62262834178,0.0,1.5489294599444268,304,2014,2,16,6,5.742455247339829,0,100.31,130080.3242353282,115994.64218699544,128947.56351968064,124560.95474581173,139652.8937154654,9753.921779109663
2014-02-17,120691.51126708923,0.0,1.4783594970762683,230,2014,2,17,0,5.774732585090274,0,100.31,136471.62262834178,112475.60953347676,115994.64218699544,128947.56351968064,122751.63677089271,9643.622295179643
2014-02-18,116670.91041852154,0.0,1.4608260033142895,206,2014,2,18,1,5.803563097783345,0,102.54,120691.51126708923,113761.60207970387,112475.60953347676,115994.64218699544,116015.77773194392,9215.656670287084
2014-02-19,117891.50102621703,0.0,1.461421023979948,210,2014,2,19,2,5.8319441620409735,0,103.46,116670.91041852154,112318.34173695483,113761.60207970387,112475.60953347676,115041.01321789683,8825.515626691864
2014-02-20,112903.02549824346,0.0,1.44395818382953,197,2014,2,20,3,5.835962165293459,0,103.2,117891.50102621703,114516.9753711017,112318.34173695483,113761.60207970387,109862.60880595326,8729.310411490911
2014-02-21,117417.35068351428,0.0,1.4626207536707878,213,2014,2,21,4,5.855893824440305,0,102.53,112903.02549824346,130080.3242353282,114516.9753711017,112318.34173695483,112730.06877557331,8415.904174470326
2014-02-22,127335.04651504026,0.0,1.5028275296599125,252,2014,2,22,5,5.837028010919538,0,102.53,117417.35068351428,136471.62262834178,130080.3242353282,114516.9753711017,124560.95474581173,8016.5389735049175
2014-02-23,127466.55089497038,0.0,1.5034078957508,248,2014,2,23,6,5.775144288625279,0,102.53,127335.04651504026,120691.51126708923,136471.62262834178,130080.3242353282,128947.56351968064,5516.279271075079
2014-02-24,119412.41661712219,0.0,1.4703706220096437,218,2014,2,24,0,5.766354226707916,0,103.17,127466.55089497038,116670.91041852154,120691.51126708923,136471.62262834178,115994.64218699544,5512.814399685858
2014-02-25,115571.19436248651,0.0,1.4538421784148368,204,2014,2,25,1,5.758796871805122,0,102.2,119412.41661712219,117891.50102621703,116670.91041852154,120691.51126708923,112475.60953347676,5633.555132522526
2014-02-26,119457.81456524429,0.0,1.4615050034028678,230,2014,2,26,2,5.769560729655993,0,102.93000000000002,115571.19436248651,112903.02549824346,117891.50102621703,116670.91041852154,113761.60207970387,5579.9599967868935
2014-02-27,117619.39838308483,0.0,1.461988720725375,207,2014,2,27,3,5.801972099435545,0,102.68000000000002,119457.81456524429,117417.35068351428,112903.02549824346,117891.50102621703,112318.34173695483,4822.283939168726
2014-02-28,128639.54755931358,0.0,1.5090595952116295,266,2014,2,28,4,5.879092119748083,0,102.88,117619.39838308483,127335.04651504026,117417.35068351428,112903.02549824346,114516.9753711017,5412.712287723858
2014-03-01,148990.88327572175,0.0,1.6004075567011804,350,2014,3,1,5,6.027913120604906,0,102.88,128639.54755931358,127466.55089497038,127335.04651504026,117417.35068351428,130080.3242353282,11543.68559562375
2014-03-02,127392.0724022273,0.0,1.5137315177160464,242,2014,3,2,6,6.0274012972126805,1,102.88,148990.88327572175,119412.41661712219,127466.55089497038,127335.04651504026,136471.62262834178,11541.398850686119
2014-03-03,112891.99281781363,0.0,1.4515752585915283,187,2014,3,3,0,5.982592315387256,1,105.34,127392.0724022273,115571.19436248651,119412.41661712219,127466.55089497038,120691.51126708923,12331.623060309776
2014-03-04,118933.32175379123,0.0,1.4769397286034358,219,2014,3,4,1,6.005697179397431,1,103.63999999999999,112891.99281781363,119457.81456524429,115571.19436248651,119412.41661712219,116670.91041852154,11992.79811534152
2014-03-05,124063.18314017626,0.0,1.4917116621898117,232,2014,3,5,2,6.037345716843018,0,101.75,118933.32175379123,117619.39838308483,119457.81456524429,115571.19436248651,117891.50102621703,11772.210177203195
2014-03-06,119330.82824080109,0.0,1.47410539646534,223,2014,3,6,3,6.049106828045334,0,101.81999999999998,124063.18314017626,128639.54755931358,117619.39838308483,119457.81456524429,112903.02549824346,11597.636978943427
